timestamp,member,present
1540762892,user5,"['user0', 'user3']"
1540763618,user6,"['user2', 'user9']"
1540764313,user1,"['user6', 'user4', 'user5']"
1540764833,user3,"['user4', 'user6']"
1540765144,user1,"['user4', 'user2']"
1540765967,user1,"['user0', 'user3']"
1540766748,user7,"['user5', 'user1', 'user0', 'user4', 'user6', 'user9']"
1540767742,user3,"['user2', 'user9', 'user4', 'user8', 'user6']"
1540767833,user2,['user0']
1540768741,user9,"['user0', 'user2', 'user5', 'user6', 'user8']"
1540769463,user1,"['user8', 'user2', 'user6']"
1540770305,user7,"['user3', 'user6']"
1540770821,user7,"['user4', 'user6', 'user2']"
1540770952,user0,"['user5', 'user3', 'user4']"
1540771055,user9,"['user6', 'user3', 'user4', 'user0']"
1540771772,user8,"['user6', 'user5', 'user2']"
1540772466,user2,"['user5', 'user7', 'user4', 'user3', 'user0']"
1540772636,user6,"['user3', 'user0', 'user2']"
1540773238,user7,"['user6', 'user2', 'user5', 'user3', 'user8', 'user4']"
1540774193,user3,"['user9', 'user2', 'user6', 'user5', 'user1']"
1540774198,user3,['user6']
1540774282,user8,['user2']
1540774339,user5,"['user0', 'user2', 'user9']"
1540774481,user0,"['user9', 'user3', 'user4', 'user2']"
1540775218,user5,"['user7', 'user4', 'user1']"
1540775911,user6,"['user1', 'user2', 'user3']"
1540776307,user9,"['user8', 'user1', 'user7', 'user6', 'user0', 'user4', 'user3']"
1540776342,user5,"['user0', 'user4', 'user9', 'user1', 'user7']"
1540776821,user7,"['user4', 'user9', 'user6', 'user2', 'user5', 'user1']"
1540777769,user5,"['user3', 'user8', 'user1']"
1540778166,user9,"['user3', 'user7', 'user1', 'user8', 'user2']"
1540778338,user1,['user9']
1540779229,user7,"['user0', 'user6', 'user5', 'user3', 'user4', 'user9']"
1540779288,user1,"['user3', 'user2', 'user5']"
1540779670,user3,"['user6', 'user7', 'user0', 'user5']"
1540779892,user4,['user5']
1540780039,user9,['user4']
1540780736,user1,"['user5', 'user9', 'user0', 'user2']"
1540781420,user0,"['user1', 'user4']"
1540782380,user4,"['user3', 'user7']"
1540782988,user4,"['user2', 'user9', 'user7']"
1540783348,user1,"['user2', 'user7', 'user4', 'user8', 'user5', 'user9']"
1540783643,user0,"['user7', 'user1', 'user3', 'user4']"
1540784347,user3,"['user8', 'user7', 'user4', 'user5', 'user6', 'user1', 'user2']"
1540784922,user1,"['user2', 'user6', 'user7', 'user0', 'user8']"
1540785009,user3,"['user5', 'user6']"
1540785701,user5,"['user1', 'user7', 'user6']"
1540785939,user6,"['user4', 'user2']"
1540786748,user4,"['user9', 'user2', 'user3', 'user0']"
1540786767,user9,"['user5', 'user0', 'user4', 'user2']"
1540786917,user7,"['user0', 'user4', 'user6', 'user1', 'user8', 'user5']"
1540787908,user6,"['user5', 'user1', 'user4', 'user3', 'user2']"
1540788858,user7,"['user8', 'user4', 'user9', 'user6', 'user5', 'user1']"
1540789198,user7,['user0']
1540790034,user9,"['user6', 'user2']"
1540790101,user7,"['user3', 'user1', 'user2', 'user4']"
1540790257,user9,"['user8', 'user2', 'user3']"
1540791202,user0,"['user2', 'user6', 'user8', 'user4']"
1540791285,user2,"['user5', 'user4', 'user8', 'user9']"
1540791754,user1,"['user0', 'user7']"
1540792032,user9,"['user3', 'user4', 'user1']"
1540792849,user8,"['user3', 'user0', 'user4', 'user1', 'user9', 'user2']"
1540792870,user0,"['user8', 'user6', 'user1', 'user7', 'user4', 'user3']"
1540793692,user4,"['user5', 'user2', 'user0', 'user9', 'user8', 'user7']"
1540794254,user5,"['user2', 'user0', 'user3']"
1540794602,user2,"['user7', 'user9', 'user3', 'user5', 'user4']"
1540794900,user8,"['user1', 'user3', 'user5', 'user4', 'user2', 'user0']"
1540795190,user6,"['user2', 'user7', 'user1', 'user4', 'user9']"
1540795777,user7,"['user4', 'user0', 'user1', 'user3', 'user5']"
1540796701,user9,"['user6', 'user2', 'user5', 'user1', 'user4', 'user7']"
1540797451,user6,"['user7', 'user4', 'user2', 'user0', 'user1']"
1540797656,user4,"['user2', 'user3', 'user1', 'user7', 'user8', 'user5', 'user9']"
1540798167,user0,"['user7', 'user2', 'user8', 'user6', 'user4', 'user5']"
1540798630,user1,"['user5', 'user6', 'user3']"
1540799411,user8,"['user1', 'user2', 'user9']"
1540799846,user9,"['user0', 'user8', 'user6', 'user7']"
1540800274,user8,"['user7', 'user2']"
1540800904,user0,"['user3', 'user4']"
1540801436,user0,"['user1', 'user2', 'user4', 'user9', 'user7']"
1540801845,user3,"['user9', 'user2', 'user6']"
1540802071,user1,"['user6', 'user8', 'user9']"
1540802964,user4,"['user1', 'user5', 'user2', 'user6']"
1540803839,user5,"['user9', 'user2', 'user3', 'user0']"
1540804680,user0,"['user4', 'user6']"
1540805136,user2,"['user8', 'user0', 'user5', 'user4']"
1540805731,user7,"['user4', 'user0']"
1540805847,user2,"['user9', 'user7', 'user1', 'user4']"
1540806616,user8,"['user5', 'user9', 'user2']"
1540807107,user7,"['user1', 'user5', 'user0']"
1540807245,user3,"['user0', 'user2', 'user6']"
1540807757,user1,"['user3', 'user2', 'user4', 'user6', 'user0']"
1540808545,user4,"['user5', 'user1', 'user0', 'user9']"
1540809240,user3,"['user2', 'user8', 'user0', 'user6']"
1540809917,user5,"['user1', 'user2']"
1540810916,user8,"['user4', 'user9', 'user2']"
1540810957,user5,"['user1', 'user2', 'user3', 'user9']"
1540811853,user4,"['user5', 'user8', 'user3']"
1540812291,user5,"['user4', 'user2']"
1540812639,user6,"['user1', 'user2']"
1540813449,user1,"['user7', 'user9', 'user5', 'user4']"
1540813694,user7,"['user5', 'user1', 'user2', 'user6', 'user4']"
1540813865,user5,"['user8', 'user2']"
1540814222,user2,"['user0', 'user6', 'user3', 'user5', 'user9', 'user8', 'user1', 'user4']"
1540814818,user6,"['user5', 'user3', 'user2', 'user8']"
1540815485,user0,"['user8', 'user5', 'user2', 'user9', 'user6', 'user4']"
1540815754,user9,"['user0', 'user5']"
1540816454,user2,"['user6', 'user4', 'user8', 'user1', 'user0']"
1540816599,user6,"['user3', 'user0', 'user2', 'user5', 'user1']"
1540817474,user7,"['user0', 'user9']"
1540817669,user5,"['user2', 'user1', 'user3', 'user0', 'user7', 'user8', 'user6']"
1540818304,user9,"['user2', 'user3', 'user1', 'user6', 'user7']"
1540818638,user5,['user7']
1540819026,user8,"['user6', 'user9', 'user5', 'user0', 'user7', 'user4', 'user2']"
1540819109,user9,['user1']
1540820068,user2,"['user0', 'user8', 'user5', 'user4']"
1540820989,user3,"['user7', 'user2', 'user6']"
1540821659,user2,"['user3', 'user9', 'user4']"
1540822411,user5,"['user3', 'user8', 'user9']"
1540822944,user8,"['user6', 'user2']"
1540823102,user3,"['user6', 'user0']"
1540823327,user8,"['user2', 'user9', 'user0', 'user4', 'user7', 'user1', 'user6']"
1540824053,user8,"['user4', 'user2']"
1540824707,user0,"['user5', 'user4']"
1540825681,user1,"['user5', 'user9', 'user4']"
1540825684,user3,"['user5', 'user4', 'user0', 'user1', 'user9', 'user6']"
1540826228,user6,"['user3', 'user0', 'user1', 'user7', 'user9', 'user5', 'user2']"
1540827199,user8,"['user2', 'user3']"
1540827395,user9,['user0']
1540828226,user2,"['user6', 'user4']"
1540828232,user2,"['user0', 'user4', 'user9', 'user3', 'user6', 'user7', 'user1']"
1540828415,user0,"['user4', 'user3', 'user2', 'user6', 'user1']"
1540828851,user7,['user0']
1540828926,user4,"['user5', 'user3', 'user9']"
1540829908,user7,"['user9', 'user3', 'user6', 'user4', 'user2']"
1540830625,user2,"['user0', 'user3', 'user5', 'user4']"
1540831169,user6,"['user0', 'user1', 'user2']"
1540831912,user3,"['user4', 'user1', 'user2', 'user9', 'user6']"
1540832062,user7,"['user5', 'user3', 'user9', 'user0']"
1540832781,user7,"['user6', 'user0']"
1540833231,user6,"['user7', 'user8', 'user2']"
1540834201,user1,['user8']
1540834288,user3,"['user8', 'user9', 'user6', 'user2', 'user5', 'user0', 'user1', 'user7']"
1540835110,user0,"['user1', 'user7', 'user3', 'user6', 'user4']"
1540835251,user6,"['user9', 'user1', 'user2']"
1540835258,user8,"['user5', 'user2', 'user1', 'user3']"
1540835737,user8,"['user5', 'user2']"
1540836716,user0,"['user5', 'user3', 'user4', 'user7', 'user8', 'user9']"
1540837112,user4,"['user0', 'user9', 'user3', 'user7']"
1540837608,user7,"['user4', 'user6', 'user8', 'user5', 'user1']"
1540838221,user9,"['user1', 'user5', 'user3', 'user4', 'user8']"
1540838749,user6,"['user0', 'user2']"
1540839324,user9,['user2']
1540840078,user2,"['user5', 'user6', 'user0', 'user8', 'user7', 'user4']"
1540840645,user3,"['user9', 'user6', 'user0']"
1540841021,user5,"['user8', 'user1']"
1540841212,user1,"['user8', 'user5', 'user4']"
1540842092,user8,"['user5', 'user7', 'user0', 'user9', 'user2', 'user3']"
1540842286,user1,"['user2', 'user5', 'user8', 'user4']"
1540842601,user4,"['user6', 'user8']"
1540843194,user3,"['user9', 'user0', 'user8', 'user2', 'user4', 'user6']"
1540843694,user7,"['user4', 'user0']"
1540844178,user7,"['user6', 'user4', 'user9']"
1540844750,user5,['user8']
1540844811,user8,['user2']
1540845048,user9,"['user1', 'user3']"
1540845681,user8,"['user3', 'user9', 'user2', 'user4']"
1540846589,user5,"['user7', 'user0', 'user8']"
1540846590,user1,"['user6', 'user7', 'user9']"
1540847134,user9,"['user7', 'user3', 'user5', 'user4']"
1540847233,user5,"['user2', 'user4', 'user0']"
1540847658,user1,"['user6', 'user5']"
1540847671,user1,"['user6', 'user0', 'user3']"
1540848332,user3,"['user6', 'user1']"
1540848591,user5,"['user6', 'user3', 'user7']"
1540848664,user6,"['user5', 'user8', 'user2', 'user3', 'user0', 'user4', 'user1']"
1540849205,user0,"['user7', 'user4']"
1540849900,user1,"['user9', 'user3', 'user2', 'user7']"
1540849946,user0,"['user8', 'user5', 'user9', 'user2', 'user1', 'user4']"
1540850641,user7,"['user8', 'user3', 'user9']"
1540851238,user3,"['user1', 'user2', 'user4', 'user0', 'user6']"
1540851641,user8,"['user5', 'user0', 'user7', 'user3', 'user6', 'user2']"
1540851956,user4,"['user8', 'user7', 'user1', 'user6', 'user9', 'user3']"
1540852564,user9,"['user7', 'user8', 'user3', 'user0', 'user1']"
1540852716,user8,['user2']
1540853024,user5,"['user6', 'user3']"
1540853760,user0,"['user6', 'user1', 'user7', 'user9', 'user2']"
1540853998,user5,"['user2', 'user8', 'user7', 'user6', 'user1', 'user3']"
1540854958,user2,"['user6', 'user1', 'user4', 'user0', 'user5', 'user7']"
1540855556,user0,"['user7', 'user4']"
1540855825,user7,"['user3', 'user2', 'user8', 'user6', 'user4']"
1540856172,user0,"['user6', 'user3', 'user7', 'user4']"
1540856488,user9,"['user6', 'user2', 'user4', 'user7']"
1540857372,user2,"['user4', 'user3', 'user8', 'user1']"
1540857664,user6,"['user2', 'user5']"
1540857815,user1,"['user4', 'user8']"
1540858666,user4,"['user6', 'user0']"
1540859260,user5,['user4']
1540859925,user0,"['user9', 'user6', 'user4']"
1540860623,user0,"['user1', 'user9', 'user4']"
1540860714,user7,"['user0', 'user9', 'user3']"
1540861679,user4,"['user0', 'user7', 'user6']"
1540862116,user4,"['user1', 'user8', 'user6', 'user5', 'user9', 'user2']"
1540862169,user7,"['user0', 'user8']"
1540863112,user2,"['user4', 'user5', 'user9', 'user0', 'user1']"
1540864083,user8,"['user6', 'user1', 'user2']"
1540864092,user3,"['user0', 'user6', 'user4', 'user7']"
1540864686,user7,"['user4', 'user3', 'user2', 'user6', 'user0']"
1540865045,user3,"['user2', 'user7', 'user6']"
1540865672,user2,"['user4', 'user5', 'user7', 'user6', 'user0']"
1540866097,user7,"['user9', 'user4', 'user6', 'user0', 'user5', 'user3']"
1540866421,user2,"['user5', 'user0', 'user4']"
1540867067,user9,"['user3', 'user2', 'user8', 'user6', 'user1']"
1540867648,user4,"['user2', 'user9', 'user5', 'user8']"
1540868314,user9,"['user5', 'user6', 'user7', 'user4', 'user1', 'user0', 'user2']"
1540868552,user1,"['user5', 'user3', 'user7']"
1540869087,user4,"['user9', 'user0', 'user7']"
1540869527,user3,"['user0', 'user7', 'user8', 'user4', 'user2', 'user9', 'user6']"
1540869639,user7,"['user9', 'user5', 'user2', 'user0', 'user3', 'user8']"
1540870031,user5,"['user6', 'user3']"
1540870531,user1,"['user0', 'user4']"
1540870646,user7,"['user6', 'user8', 'user5', 'user1', 'user4', 'user3']"
1540870694,user0,"['user1', 'user6', 'user5', 'user4']"
1540871638,user4,"['user9', 'user6', 'user0', 'user1', 'user3', 'user2', 'user8']"
1540872473,user8,"['user4', 'user1', 'user2']"
1540873293,user0,"['user9', 'user8', 'user4']"
1540873297,user8,"['user3', 'user1', 'user4', 'user7', 'user2']"
1540873942,user5,"['user0', 'user6']"
1540874873,user0,"['user4', 'user1', 'user7', 'user9']"
1540875646,user5,"['user6', 'user3']"
1540875987,user2,"['user4', 'user8', 'user0', 'user6', 'user7', 'user5']"
1540876798,user5,"['user7', 'user4', 'user9', 'user1', 'user8', 'user2']"
1540876805,user5,"['user9', 'user4']"
1540877120,user7,"['user8', 'user0', 'user1', 'user4', 'user9']"
1540877668,user7,"['user8', 'user3', 'user2', 'user0', 'user1', 'user5']"
1540878227,user0,"['user8', 'user7', 'user9', 'user5', 'user4']"
1540878537,user6,"['user2', 'user8', 'user0', 'user9', 'user3']"
1540879490,user1,"['user6', 'user8']"
1540879839,user3,"['user8', 'user6', 'user0']"
1540880419,user8,"['user5', 'user6', 'user2']"
1540880425,user1,"['user7', 'user5', 'user9', 'user4']"
1540881044,user7,['user1']
1540881440,user5,"['user3', 'user8']"
1540882289,user0,"['user2', 'user4']"
1540882499,user7,"['user4', 'user5', 'user1', 'user9']"
1540883324,user7,"['user3', 'user1', 'user9']"
1540883961,user1,"['user7', 'user4', 'user8']"
1540884536,user0,"['user4', 'user1', 'user9', 'user5', 'user3']"
1540885249,user1,"['user3', 'user8', 'user4', 'user2', 'user0']"
1540885473,user7,"['user1', 'user4', 'user8', 'user0']"
1540885850,user9,"['user8', 'user4']"
1540885912,user7,"['user1', 'user0', 'user8']"
1540886115,user7,"['user2', 'user3', 'user6']"
1540886166,user4,"['user3', 'user1', 'user2', 'user5']"
1540886269,user7,"['user6', 'user1', 'user3', 'user0', 'user4', 'user2', 'user9']"
1540886517,user8,"['user9', 'user4', 'user2']"
1540887423,user8,"['user3', 'user4', 'user2']"
1540887725,user6,"['user7', 'user2']"
1540888462,user3,"['user8', 'user4', 'user6']"
1540888829,user6,"['user1', 'user8', 'user2', 'user9', 'user4']"
1540889227,user4,['user5']
1540889330,user4,"['user9', 'user2']"
1540889679,user2,"['user6', 'user4', 'user1']"
1540889857,user3,"['user7', 'user4']"
1540890077,user6,"['user8', 'user5', 'user9', 'user2']"
1540890213,user2,"['user1', 'user3', 'user4']"
1540890503,user7,"['user8', 'user2', 'user9', 'user0', 'user1']"
1540890872,user8,"['user9', 'user7', 'user2']"
1540890873,user6,"['user3', 'user2']"
1540891513,user5,"['user0', 'user3']"
1540891574,user8,"['user1', 'user9', 'user4', 'user2', 'user5']"
1540892409,user1,"['user3', 'user7']"
1540892458,user2,"['user3', 'user4']"
1540893284,user2,"['user8', 'user4']"
1540893397,user5,"['user3', 'user6', 'user8', 'user2', 'user4']"
1540893877,user2,"['user1', 'user6', 'user4']"
1540893940,user2,"['user0', 'user3', 'user5', 'user4']"
1540894139,user8,"['user4', 'user1', 'user2']"
1540894158,user1,"['user7', 'user2', 'user5', 'user4', 'user6', 'user0']"
1540894982,user3,"['user9', 'user8', 'user2', 'user1', 'user6']"
1540895924,user6,"['user9', 'user2']"
1540896592,user8,"['user4', 'user2']"
1540897458,user8,"['user1', 'user3', 'user2']"
1540897863,user3,"['user6', 'user7']"
1540898768,user6,"['user9', 'user8', 'user1', 'user2']"
1540899255,user8,"['user3', 'user9', 'user5', 'user4', 'user2']"
1540899319,user5,"['user6', 'user8']"
1540899618,user8,"['user6', 'user0', 'user2']"
1540900439,user8,"['user5', 'user3', 'user4', 'user7', 'user9', 'user2']"
1540900822,user0,"['user3', 'user6', 'user5', 'user8', 'user1', 'user4']"
1540901111,user4,"['user9', 'user8', 'user7']"
1540901278,user5,"['user9', 'user1', 'user8']"
1540901517,user2,"['user3', 'user9', 'user8', 'user4']"
1540901652,user4,"['user7', 'user9', 'user3', 'user2', 'user5', 'user6']"
1540901857,user2,"['user1', 'user6', 'user0', 'user7', 'user3', 'user4']"
1540902823,user2,"['user3', 'user6', 'user0', 'user4', 'user8']"
1540903400,user2,"['user6', 'user8', 'user7', 'user4']"
1540904220,user2,"['user6', 'user7', 'user5', 'user4']"
1540904676,user8,['user6']
1540905359,user0,"['user8', 'user2', 'user4', 'user3']"
1540905735,user7,"['user2', 'user4', 'user5', 'user8', 'user1']"
1540906714,user6,"['user2', 'user8', 'user1']"
1540907373,user7,"['user4', 'user6']"
1540907432,user0,"['user8', 'user7', 'user4']"
1540908125,user6,"['user2', 'user1', 'user4', 'user9', 'user0', 'user5']"
1540908889,user9,"['user6', 'user0', 'user2', 'user7', 'user1', 'user4']"
1540908894,user9,['user0']
1540909546,user8,"['user1', 'user2', 'user4', 'user5', 'user3', 'user7', 'user9']"
1540909833,user0,"['user1', 'user2', 'user3', 'user6', 'user4']"
1540910814,user2,"['user9', 'user8', 'user0', 'user1', 'user4']"
1540911584,user2,"['user0', 'user6', 'user5', 'user8', 'user7', 'user4', 'user9']"
1540912384,user5,['user8']
1540913031,user7,"['user5', 'user6', 'user0', 'user2', 'user3', 'user1', 'user4', 'user8']"
1540913911,user7,"['user2', 'user0', 'user5', 'user9']"
1540914652,user1,"['user2', 'user8', 'user4', 'user0', 'user6', 'user3']"
1540914713,user9,['user8']
1540915163,user5,"['user7', 'user3']"
1540915754,user2,"['user1', 'user6', 'user8', 'user9', 'user7', 'user4']"
1540916386,user4,"['user8', 'user9', 'user5']"
1540916940,user2,"['user0', 'user3', 'user4']"
1540917162,user4,"['user8', 'user9', 'user3']"
1540917868,user0,"['user6', 'user4']"
1540918388,user5,"['user9', 'user4', 'user3', 'user7', 'user6', 'user2', 'user0']"
1540918964,user5,"['user3', 'user7']"
1540919078,user7,"['user0', 'user9', 'user4', 'user2', 'user5', 'user3']"
1540919805,user4,"['user3', 'user5', 'user0']"
1540920741,user8,"['user6', 'user2', 'user9']"
1540921606,user1,"['user5', 'user3', 'user8', 'user0', 'user4', 'user9', 'user6', 'user2']"
1540921679,user7,"['user6', 'user4']"
1540921961,user3,"['user6', 'user9', 'user1', 'user5', 'user7', 'user4', 'user8']"
1540922216,user5,"['user6', 'user1', 'user4']"
1540922867,user0,"['user5', 'user8', 'user4']"
1540923369,user6,"['user7', 'user8', 'user2']"
1540923553,user7,"['user8', 'user9', 'user5', 'user3', 'user6']"
1540923997,user5,"['user0', 'user7', 'user9', 'user2', 'user3', 'user1', 'user4', 'user6']"
1540924465,user0,"['user1', 'user4', 'user2', 'user3']"
1540925270,user4,"['user3', 'user2', 'user6', 'user5', 'user7', 'user0', 'user1']"
1540925395,user7,"['user9', 'user3', 'user1']"
1540925992,user8,"['user2', 'user3']"
1540926294,user7,"['user5', 'user8', 'user2']"
1540926880,user9,"['user7', 'user6']"
1540927254,user6,"['user1', 'user3', 'user7', 'user2']"
1540927348,user2,"['user8', 'user4', 'user7']"
1540927984,user9,"['user3', 'user0']"
1540928896,user8,"['user4', 'user3', 'user7', 'user5', 'user0', 'user2']"
1540929574,user3,"['user1', 'user6']"
1540930247,user5,['user9']
1540930710,user4,"['user9', 'user0', 'user3']"
1540931148,user9,"['user4', 'user2']"
1540932066,user2,"['user9', 'user1', 'user4', 'user8']"
1540932604,user6,"['user7', 'user9', 'user0', 'user5', 'user2']"
1540932793,user5,"['user2', 'user1', 'user4', 'user3', 'user6', 'user0', 'user8', 'user9']"
1540933492,user0,"['user4', 'user3', 'user6', 'user7', 'user5', 'user1', 'user2', 'user9']"
